,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1100,Kios,34.7720133,32.4297369,Stephanis,34.77386339566697,32.428915686340865,Electronics Store
1101,Kios,34.7720133,32.4297369,New York Sweets,34.77446172433971,32.427958977017056,Dessert Shop
1102,Kios,34.7720133,32.4297369,A' Lyceum Sports Hall (APOP BC),34.77490715267509,32.42586303419454,Basketball Court
1103,Kissousa,34.7071301,33.0226174,Machallekide Gym,34.70950428784266,33.02450325556084,Gym
1104,Kissousa,34.7071301,33.0226174,Fiction,34.70883325075198,33.024428955757465,Bakery
1105,Kissousa,34.7071301,33.0226174,Meazza Mini FootBall Club,34.71106010972174,33.02446972324488,Sports Club
1106,Kissousa,34.7071301,33.0226174,O Mpaxes (Ο Μπαξές),34.71146,33.023464,Meze Restaurant
1107,Kiti,34.855441,33.5784007,Coffee Island,34.854605,33.582998,Coffee Shop
1108,Kiti,34.855441,33.5784007,La Croissanterie - Kiti,34.851530994549094,33.57910313880013,Café
1109,Kiti,34.855441,33.5784007,Alphamega,34.854944,33.575967,Supermarket
1110,Kiti,34.855441,33.5784007,Shanghai,34.853553,33.581603,Chinese Restaurant
1111,Kiti,34.855441,33.5784007,Christos O Salonikios,34.85181427001953,33.579280853271484,Fast Food Restaurant
1112,Klirou,35.021164299999995,33.1773203,Cafe Square,35.02114713191986,33.17845344543457,Café
1113,Knodara,35.114911600000006,33.919245000000004,Armağan Döner,35.114216,33.918865,Restaurant
1114,Knodara,35.114911600000006,33.919245000000004,Derimod,35.114993449942105,33.91922331480796,Leather Goods Store
1115,Knodara,35.114911600000006,33.919245000000004,Comar In The House çanakkale,35.117566636348485,33.91862136427223,Brewery
1116,Knodara,35.114911600000006,33.919245000000004,Ayluga Parkı,35.119141764538504,33.91840349659533,Park
1117,Koilanemos,35.114911600000006,33.919245000000004,Armağan Döner,35.114216,33.918865,Restaurant
1118,Koilanemos,35.114911600000006,33.919245000000004,Derimod,35.114993449942105,33.91922331480796,Leather Goods Store
1119,Koilanemos,35.114911600000006,33.919245000000004,Comar In The House çanakkale,35.117566636348485,33.91862136427223,Brewery
1120,Koilanemos,35.114911600000006,33.919245000000004,Ayluga Parkı,35.119141764538504,33.91840349659533,Park
1121,Koilani,34.843753,32.8606246,"Mezedes tis Marias ""To Korineon""",34.84565,32.860414,Greek Restaurant
1122,Kokkinotrimithia,35.1529042,33.2110414,Andreas Charalambous Stores,35.15545391122874,33.20784487661672,Electronics Store
1123,Kokkinotrimithia,35.1529042,33.2110414,Alfa Pizza Kokkinotrimithias,35.14944186218034,33.213222662503185,Fast Food Restaurant
1124,Kokkinotrimithia,35.1529042,33.2110414,Coffee Island,35.14904396734039,33.21216589158819,Coffee Shop
1125,Kokkinotrimithia,35.1529042,33.2110414,THE GROOMERS  Barber shop,35.149379,33.21405,Arts & Crafts Store
1126,Kolossi,34.66224520000001,32.926862,İETT Yunus Emre Durağı,34.66226577758789,32.92720031738281,Bus Stop
1127,Kolossi (Synoikismos),34.66224520000001,32.926862,İETT Yunus Emre Durağı,34.66226577758789,32.92720031738281,Bus Stop
1128,Koloni,34.7519779,32.4679536,Costas Tavern,34.752789,32.464931,Greek Restaurant
1129,Kontea,35.1033617,33.723830799999995,Altınoğlu Tarım,35.10314,33.724754,Factory
1130,Kontea,35.1033617,33.723830799999995,Türkmenkoy Kavşağı,35.1014,33.725994,Intersection
1131,Kontea,35.1033617,33.723830799999995,Sabahcı Meyhanesi (Aydın’ın Yeri),35.106497,33.725562,Dive Bar
1132,Kontea,35.1033617,33.723830799999995,Astos Meyhanesi,35.10647,33.72572,Meyhane
1133,Korakou,35.0402355,32.8859972,korakou village,35.03849654260734,32.88755805423392,Mountain
1134,Kornokipos,35.114911600000006,33.919245000000004,Armağan Döner,35.114216,33.918865,Restaurant
1135,Kornokipos,35.114911600000006,33.919245000000004,Derimod,35.114993449942105,33.91922331480796,Leather Goods Store
1136,Kornokipos,35.114911600000006,33.919245000000004,Comar In The House çanakkale,35.117566636348485,33.91862136427223,Brewery
1137,Kornokipos,35.114911600000006,33.919245000000004,Ayluga Parkı,35.119141764538504,33.91840349659533,Park
1138,Kornos,34.91931470000001,33.3962986,Αρχοντικό Παπαδόπουλου,34.92359845031506,33.39713931083679,Mediterranean Restaurant
1139,Kornos,34.91931470000001,33.3962986,MENTALE SPA,34.92111821850349,33.393371082664444,Massage Studio
1140,Koroveia,35.114911600000006,33.919245000000004,Armağan Döner,35.114216,33.918865,Restaurant
1141,Koroveia,35.114911600000006,33.919245000000004,Derimod,35.114993449942105,33.91922331480796,Leather Goods Store
1142,Koroveia,35.114911600000006,33.919245000000004,Comar In The House çanakkale,35.117566636348485,33.91862136427223,Brewery
1143,Koroveia,35.114911600000006,33.919245000000004,Ayluga Parkı,35.119141764538504,33.91840349659533,Park
1144,Korfi,34.7071301,33.0226174,Machallekide Gym,34.70950428784266,33.02450325556084,Gym
1145,Korfi,34.7071301,33.0226174,Fiction,34.70883325075198,33.024428955757465,Bakery
1146,Korfi,34.7071301,33.0226174,Meazza Mini FootBall Club,34.71106010972174,33.02446972324488,Sports Club
1147,Korfi,34.7071301,33.0226174,O Mpaxes (Ο Μπαξές),34.71146,33.023464,Meze Restaurant
1148,Kotsiatis,35.0128737,33.3493161,Μοντέλοδρομιο Κοτσιατι,35.01337814331055,33.351966857910156,Sports Club
1149,Kouka,34.7071301,33.0226174,Machallekide Gym,34.70950428784266,33.02450325556084,Gym
1150,Kouka,34.7071301,33.0226174,Fiction,34.70883325075198,33.024428955757465,Bakery
1151,Kouka,34.7071301,33.0226174,Meazza Mini FootBall Club,34.71106010972174,33.02446972324488,Sports Club
1152,Kouka,34.7071301,33.0226174,O Mpaxes (Ο Μπαξές),34.71146,33.023464,Meze Restaurant
1153,Kouklia Ammochostou,34.6983211,32.593828,Fozzies Bar,34.698322,32.593826,Bar
1154,Kouklia Pafou,34.6983211,32.593828,Fozzies Bar,34.698322,32.593826,Bar
1155,Kouklia Pafou (Lofoi Afroditis),34.6983211,32.593828,Fozzies Bar,34.698322,32.593826,Bar
1156,Kourdaka,34.7720133,32.4297369,Πιττα Express,34.773142457425884,32.42978386708158,Greek Restaurant
1157,Kourdaka,34.7720133,32.4297369,Vintage Art Cafe,34.774772985957114,32.42971483367087,Coffee Shop
1158,Kourdaka,34.7720133,32.4297369,Arabica Coffee House,34.77571511956213,32.426693194942594,Coffee Shop
1159,Kourdaka,34.7720133,32.4297369,Temple,34.77510142196471,32.426082437377914,Bar
1160,Kourdaka,34.7720133,32.4297369,Omikron Brunch,34.77323083479847,32.4250148511698,Breakfast Spot
1161,Kourdaka,34.7720133,32.4297369,5th Floor Cafe,34.77378953670763,32.429101865703274,Café
1162,Kourdaka,34.7720133,32.4297369,Myrensis Spa,34.771511,32.429403,Spa
1163,Kourdaka,34.7720133,32.4297369,Stephanis,34.77386339566697,32.428915686340865,Electronics Store
1164,Kourdaka,34.7720133,32.4297369,New York Sweets,34.77446172433971,32.427958977017056,Dessert Shop
1165,Kourdaka,34.7720133,32.4297369,A' Lyceum Sports Hall (APOP BC),34.77490715267509,32.42586303419454,Basketball Court
1166,Kourdali,34.97507179999999,32.9497531,Kourdali,34.974833,32.950628,Mountain
1167,Krideia,35.114911600000006,33.919245000000004,Armağan Döner,35.114216,33.918865,Restaurant
1168,Krideia,35.114911600000006,33.919245000000004,Derimod,35.114993449942105,33.91922331480796,Leather Goods Store
1169,Krideia,35.114911600000006,33.919245000000004,Comar In The House çanakkale,35.117566636348485,33.91862136427223,Brewery
1170,Krideia,35.114911600000006,33.919245000000004,Ayluga Parkı,35.119141764538504,33.91840349659533,Park
1171,Kythrea,35.25536470000001,33.4719832,Akar Fidecilik (Sera Çiçek Bahçesi),35.253613,33.47189,Flower Shop
1172,Kynousa,34.7720133,32.4297369,Πιττα Express,34.773142457425884,32.42978386708158,Greek Restaurant
1173,Kynousa,34.7720133,32.4297369,Vintage Art Cafe,34.774772985957114,32.42971483367087,Coffee Shop
1174,Kynousa,34.7720133,32.4297369,Arabica Coffee House,34.77571511956213,32.426693194942594,Coffee Shop
1175,Kynousa,34.7720133,32.4297369,Temple,34.77510142196471,32.426082437377914,Bar
1176,Kynousa,34.7720133,32.4297369,Omikron Brunch,34.77323083479847,32.4250148511698,Breakfast Spot
1177,Kynousa,34.7720133,32.4297369,5th Floor Cafe,34.77378953670763,32.429101865703274,Café
1178,Kynousa,34.7720133,32.4297369,Myrensis Spa,34.771511,32.429403,Spa
1179,Kynousa,34.7720133,32.4297369,Stephanis,34.77386339566697,32.428915686340865,Electronics Store
1180,Kynousa,34.7720133,32.4297369,New York Sweets,34.77446172433971,32.427958977017056,Dessert Shop
1181,Kynousa,34.7720133,32.4297369,A' Lyceum Sports Hall (APOP BC),34.77490715267509,32.42586303419454,Basketball Court
1182,Kyperounta,34.94078629999999,32.9705266,Kyperia,34.939036291739455,32.97449539050836,Restaurant
1183,Kyperounta,34.94078629999999,32.9705266,dolly snack bar,34.940973,32.965493,Bar
1184,Kyperounta,34.94078629999999,32.9705266,Μουσείο Αγροτικής Ζοής / Museum of Natural Life,34.93783950805664,32.974205017089844,History Museum
1185,Koma Tou Gialou,35.4235636,34.1253751,Eregli Futbol Sahası,35.42352294921875,34.124027252197266,Athletics & Sports
1186,Koma Tou Gialou,35.4235636,34.1253751,Sega Marina,35.423126,34.127792,Fishing Store
1187,Koma Tou Gialou,35.4235636,34.1253751,Babaanne,35.420841217041016,34.12572479248047,Bar
1188,Komi,35.4243568,33.986149,The Pine View,35.42436,33.98615,Recreation Center
1189,Komi,35.4243568,33.986149,buyukkonuk kultur ve sanat evi,35.422176,33.98669,Public Art
1190,Komi,35.4243568,33.986149,pine view otel restorant,35.42147445678711,33.985618591308594,Turkish Restaurant
1191,Lageia,34.9002535,33.6231723,Stop Drinking Expert,34.9021051859886,33.62589955329895,Beer Store
1192,Lazanias,34.9488227,33.1752124,Hatzikyprianou Museum Studio,34.947871,33.174484,Boarding House
1193,Lazanias,34.9488227,33.1752124,Lazania Restaurant,34.949215,33.174985,Restaurant
1194,Lazanias,34.9488227,33.1752124,Lazanias Village,34.949280671099196,33.1737933380218,Trail
1195,Laneia,34.8245486,32.9219309,Lania Tavern,34.82393468014319,32.9204680438821,Greek Restaurant
1196,Laneia,34.8245486,32.9219309,Lania Village,34.824212678971975,32.92039266792278,Neighborhood
1197,Lapathos,35.114911600000006,33.919245000000004,Armağan Döner,35.114216,33.918865,Restaurant
1198,Lapathos,35.114911600000006,33.919245000000004,Derimod,35.114993449942105,33.91922331480796,Leather Goods Store
1199,Lapathos,35.114911600000006,33.919245000000004,Comar In The House çanakkale,35.117566636348485,33.91862136427223,Brewery
1200,Lapathos,35.114911600000006,33.919245000000004,Ayluga Parkı,35.119141764538504,33.91840349659533,Park
1201,Lapithiou,34.7720133,32.4297369,Πιττα Express,34.773142457425884,32.42978386708158,Greek Restaurant
1202,Lapithiou,34.7720133,32.4297369,Vintage Art Cafe,34.774772985957114,32.42971483367087,Coffee Shop
1203,Lapithiou,34.7720133,32.4297369,Arabica Coffee House,34.77571511956213,32.426693194942594,Coffee Shop
1204,Lapithiou,34.7720133,32.4297369,Temple,34.77510142196471,32.426082437377914,Bar
1205,Lapithiou,34.7720133,32.4297369,Omikron Brunch,34.77323083479847,32.4250148511698,Breakfast Spot
1206,Lapithiou,34.7720133,32.4297369,5th Floor Cafe,34.77378953670763,32.429101865703274,Café
1207,Lapithiou,34.7720133,32.4297369,Myrensis Spa,34.771511,32.429403,Spa
1208,Lapithiou,34.7720133,32.4297369,Stephanis,34.77386339566697,32.428915686340865,Electronics Store
1209,Lapithiou,34.7720133,32.4297369,New York Sweets,34.77446172433971,32.427958977017056,Dessert Shop
1210,Lapithiou,34.7720133,32.4297369,A' Lyceum Sports Hall (APOP BC),34.77490715267509,32.42586303419454,Basketball Court
1211,Lapithos,35.33640820000001,33.1632665,Babil Bahçeleri,35.336407,33.163265,Botanical Garden
1212,Lapithos,35.33640820000001,33.1632665,Hawraman,35.333549,33.165395,Mountain
1213,Larnakas Lapithou,34.9002535,33.6231723,Stop Drinking Expert,34.9021051859886,33.62589955329895,Beer Store
1214,Lasa,34.7720133,32.4297369,Πιττα Express,34.773142457425884,32.42978386708158,Greek Restaurant
1215,Lasa,34.7720133,32.4297369,Vintage Art Cafe,34.774772985957114,32.42971483367087,Coffee Shop
1216,Lasa,34.7720133,32.4297369,Arabica Coffee House,34.77571511956213,32.426693194942594,Coffee Shop
1217,Lasa,34.7720133,32.4297369,Temple,34.77510142196471,32.426082437377914,Bar
1218,Lasa,34.7720133,32.4297369,Omikron Brunch,34.77323083479847,32.4250148511698,Breakfast Spot
1219,Lasa,34.7720133,32.4297369,5th Floor Cafe,34.77378953670763,32.429101865703274,Café
1220,Lasa,34.7720133,32.4297369,Myrensis Spa,34.771511,32.429403,Spa
1221,Lasa,34.7720133,32.4297369,Stephanis,34.77386339566697,32.428915686340865,Electronics Store
1222,Lasa,34.7720133,32.4297369,New York Sweets,34.77446172433971,32.427958977017056,Dessert Shop
1223,Lasa,34.7720133,32.4297369,A' Lyceum Sports Hall (APOP BC),34.77490715267509,32.42586303419454,Basketball Court
1224,Latsi,35.0405881,32.39433870000001,Latchi Beach,35.039846466928886,32.39586268872434,Beach
1225,Latsi,35.0405881,32.39433870000001,Porto Latchi,35.041204964938665,32.392347831501716,Seafood Restaurant
1226,Latsi,35.0405881,32.39433870000001,Molos Restaurant,35.041072178961755,32.39422175267545,Restaurant
1227,Latsi,35.0405881,32.39433870000001,Island Cafe Lounge Beach Bar,35.0411234913787,32.391719778386985,Lounge
1228,Latsi,35.0405881,32.39433870000001,Zening Resorts,35.037973054893556,32.39763021469116,Resort
1229,Latsi,35.0405881,32.39433870000001,Nicandros,35.040972,32.394625,Greek Restaurant
1230,Latsi,35.0405881,32.39433870000001,Faros Restaurant,35.04103648323834,32.394443455727824,Restaurant
1231,Latsi,35.0405881,32.39433870000001,Fish Tavern Psaropoulos,35.03957832782421,32.3994469379881,Seafood Restaurant
1232,Latsi,35.0405881,32.39433870000001,Loutra tis Afroditis (Baths of Aphrodite),35.04119166773258,32.392549072595294,Nature Preserve
1233,Latsi,35.0405881,32.39433870000001,Latchi Plaza,35.04116850076048,32.39380781674126,Seafood Restaurant
1234,Latsi,35.0405881,32.39433870000001,Y & P Fish Restaurant,35.04123848377519,32.39349588426316,Restaurant
1235,Latsi,35.0405881,32.39433870000001,Zouk Cafe,35.04092881453195,32.39574317205947,Café
1236,Latsi,35.0405881,32.39433870000001,Latchi Harbor,35.041096340484785,32.39414399071389,Harbor / Marina
1237,Latsi,35.0405881,32.39433870000001,Fish tavern latchi,35.041254588923536,32.39352270017676,Harbor / Marina
1238,Latsi,35.0405881,32.39433870000001,Latchi Watersports Centre,35.041013609100425,32.39438568073172,Dive Shop
1239,Latsi,35.0405881,32.39433870000001,Oceano,35.040868,32.395239,Café
1240,Latsi,35.0405881,32.39433870000001,Alkion II Glass Bottom Boat,35.041301,32.393702,Boat or Ferry
1241,Latsi,35.0405881,32.39433870000001,Elias Inn,35.041057,32.392161,Restaurant
1242,Lemithou,34.950216,32.8098601,Themis House,34.9514989503755,32.81404457416279,Motel
1243,Lempa,34.8125505,32.40566740000001,Lempa Experimental Village,34.810905269697614,32.408407330513,Historic Site
1244,Letymvou,34.85705170000001,32.5132294,Letymbou Tavern,34.85673,32.513295,Greek Restaurant
1245,Letymvou,34.85705170000001,32.5132294,The Vineyard tavern,34.85671171776345,32.513287371420454,Mediterranean Restaurant
1246,Lefka,35.1855659,33.38227639999999,O Πλάτανος,35.185252,33.379911,Kafenio
1247,Lefka,35.1855659,33.38227639999999,Cafe Bizz,35.185560697747086,33.382282772147256,Café
1248,Lefka,35.1855659,33.38227639999999,Σουβλάκι της Αυλής,35.18574,33.37901,Souvlaki Shop
1249,Lefka,35.1855659,33.38227639999999,Faros (Κέντρο Δεξιώσεων),35.18328184464154,33.37916766369356,Diner
1250,Lefka,35.1855659,33.38227639999999,Kalamies Tavern,35.18383026123047,33.378353118896484,Greek Restaurant
1251,Lefkonoiko,35.2687373,33.7405967,DESEN CAFE,35.267914,33.740673,Café
1252,Lefkonoiko,35.2687373,33.7405967,Hülya Ablanın Yeri,35.268738,33.740597,Fast Food Restaurant
1253,Livadi,34.7720133,32.4297369,Πιττα Express,34.773142457425884,32.42978386708158,Greek Restaurant
1254,Livadi,34.7720133,32.4297369,Vintage Art Cafe,34.774772985957114,32.42971483367087,Coffee Shop
1255,Livadi,34.7720133,32.4297369,Arabica Coffee House,34.77571511956213,32.426693194942594,Coffee Shop
1256,Livadi,34.7720133,32.4297369,Temple,34.77510142196471,32.426082437377914,Bar
1257,Livadi,34.7720133,32.4297369,Omikron Brunch,34.77323083479847,32.4250148511698,Breakfast Spot
1258,Livadi,34.7720133,32.4297369,5th Floor Cafe,34.77378953670763,32.429101865703274,Café
1259,Livadi,34.7720133,32.4297369,Myrensis Spa,34.771511,32.429403,Spa
1260,Livadi,34.7720133,32.4297369,Stephanis,34.77386339566697,32.428915686340865,Electronics Store
1261,Livadi,34.7720133,32.4297369,New York Sweets,34.77446172433971,32.427958977017056,Dessert Shop
1262,Livadi,34.7720133,32.4297369,A' Lyceum Sports Hall (APOP BC),34.77490715267509,32.42586303419454,Basketball Court
1263,Livadia Ammochostou,35.393817799999994,34.036295,Ayşe Market,35.39296340942383,34.035865783691406,Market
1264,Livadia Larnakas,34.955482399999994,33.63436190000001,Alonia Tavern,34.954553,33.629725,Meze Restaurant
1265,Livadia Larnakas,34.955482399999994,33.63436190000001,Grill Lovers - Kebab house,34.95973411946479,33.634992241859436,Kebab Restaurant
1266,Livadia Larnakas,34.955482399999994,33.63436190000001,Cafe Loca,34.95981,33.634915,Convenience Store
1267,Limnia,35.1976484,33.8578735,Mormenekse Hali Saha,35.19798,33.85801,Soccer Field
1268,Limnia,35.1976484,33.8578735,Dostlar market,35.19971,33.85935,Market
1269,Limnia,35.1976484,33.8578735,Mangal Meyhanesi,35.19930076836498,33.86073444521282,Turkish Restaurant
1270,Limnia,35.1976484,33.8578735,park,35.19958371758005,33.86071579559609,Park
1271,Limnia,35.1976484,33.8578735,Mormenekşe Atatürk Parkı ve Çay Bahcesi,35.19982,33.861317,Park
1272,Limnia,35.1976484,33.8578735,mormenekse parki,35.19950400817831,33.86182898730617,Park
1273,Limnitis,35.1667086,32.732254,Irmak Market,35.167168,32.729553,Market
1274,Loutra Tis Afroditis,35.0583333,32.35,Akamas,35.05623469764283,32.34749430252008,Trail
1275,Loutra Tis Afroditis,35.0583333,32.35,Baths Of Aphrodite Cafe,35.0563873143193,32.347420215252505,Greek Restaurant
1276,Loutra Tis Afroditis,35.0583333,32.35,ΠΑΡΑΛΙΑ ΛΟΥΤΡΑ ΑΦΡΟΔΙΤΗΣ,35.05627603765109,32.34748683114035,Beach
1277,Loutra Tis Afroditis,35.0583333,32.35,Baths of Aphrodite,35.056287246584894,32.34745771805402,Lake
1278,Loutra Tis Afroditis,35.0583333,32.35,Botanical Garden of Aphrodite,35.05624055657793,32.34743517703431,Garden
1279,Lofou,34.816485,32.8754261,Lofou Tavern,34.81501589888811,32.87472707748868,Greek Restaurant
1280,Lofou,34.816485,32.8754261,"Kamares, Lofou",34.816251,32.874951,Food
1281,Lofou,34.816485,32.8754261,Apokryfo,34.816743,32.876764,Greek Restaurant
1282,Lofou,34.816485,32.8754261,Таверна KAMAPEZ,34.816138,32.875038,Café
1283,Lofou,34.816485,32.8754261,Agrino,34.81682256184336,32.876733767150576,Greek Restaurant
1284,Lythrodontas,34.94878509999999,33.300907300000006,MAS Λάμπρος κ Σκέυη,34.95038849490354,33.29893084980381,Convenience Store
1285,Lysi,35.107253799999995,33.6958809,Nevzat HoHo,35.10542678833008,33.69699478149414,Hookah Bar
1286,Lysos,34.7720133,32.4297369,Πιττα Express,34.773142457425884,32.42978386708158,Greek Restaurant
1287,Lysos,34.7720133,32.4297369,Vintage Art Cafe,34.774772985957114,32.42971483367087,Coffee Shop
1288,Lysos,34.7720133,32.4297369,Arabica Coffee House,34.77571511956213,32.426693194942594,Coffee Shop
1289,Lysos,34.7720133,32.4297369,Temple,34.77510142196471,32.426082437377914,Bar
1290,Lysos,34.7720133,32.4297369,Omikron Brunch,34.77323083479847,32.4250148511698,Breakfast Spot
1291,Lysos,34.7720133,32.4297369,5th Floor Cafe,34.77378953670763,32.429101865703274,Café
1292,Lysos,34.7720133,32.4297369,Myrensis Spa,34.771511,32.429403,Spa
1293,Lysos,34.7720133,32.4297369,Stephanis,34.77386339566697,32.428915686340865,Electronics Store
1294,Lysos,34.7720133,32.4297369,New York Sweets,34.77446172433971,32.427958977017056,Dessert Shop
1295,Lysos,34.7720133,32.4297369,A' Lyceum Sports Hall (APOP BC),34.77490715267509,32.42586303419454,Basketball Court
1296,Mazotos,34.7950343,33.488793900000005,High View Gardens,34.7971474631532,33.486093528294504,Pool
1297,Mathiatis,35.1855659,33.38227639999999,O Πλάτανος,35.185252,33.379911,Kafenio
1298,Mathiatis,35.1855659,33.38227639999999,Cafe Bizz,35.185560697747086,33.382282772147256,Café
1299,Mathiatis,35.1855659,33.38227639999999,Σουβλάκι της Αυλής,35.18574,33.37901,Souvlaki Shop
1300,Mathiatis,35.1855659,33.38227639999999,Faros (Κέντρο Δεξιώσεων),35.18328184464154,33.37916766369356,Diner
1301,Mathiatis,35.1855659,33.38227639999999,Kalamies Tavern,35.18383026123047,33.378353118896484,Greek Restaurant
1302,Makounta,34.7720133,32.4297369,Πιττα Express,34.773142457425884,32.42978386708158,Greek Restaurant
1303,Makounta,34.7720133,32.4297369,Vintage Art Cafe,34.774772985957114,32.42971483367087,Coffee Shop
1304,Makounta,34.7720133,32.4297369,Arabica Coffee House,34.77571511956213,32.426693194942594,Coffee Shop
1305,Makounta,34.7720133,32.4297369,Temple,34.77510142196471,32.426082437377914,Bar
1306,Makounta,34.7720133,32.4297369,Omikron Brunch,34.77323083479847,32.4250148511698,Breakfast Spot
1307,Makounta,34.7720133,32.4297369,5th Floor Cafe,34.77378953670763,32.429101865703274,Café
1308,Makounta,34.7720133,32.4297369,Myrensis Spa,34.771511,32.429403,Spa
1309,Makounta,34.7720133,32.4297369,Stephanis,34.77386339566697,32.428915686340865,Electronics Store
1310,Makounta,34.7720133,32.4297369,New York Sweets,34.77446172433971,32.427958977017056,Dessert Shop
1311,Makounta,34.7720133,32.4297369,A' Lyceum Sports Hall (APOP BC),34.77490715267509,32.42586303419454,Basketball Court
1312,Makrasyka,35.079552899999996,33.76853320000001,Aktepe Market,35.078365,33.76755,Grocery Store
1313,Malia,34.7071301,33.0226174,Machallekide Gym,34.70950428784266,33.02450325556084,Gym
1314,Malia,34.7071301,33.0226174,Fiction,34.70883325075198,33.024428955757465,Bakery
1315,Malia,34.7071301,33.0226174,Meazza Mini FootBall Club,34.71106010972174,33.02446972324488,Sports Club
1316,Malia,34.7071301,33.0226174,O Mpaxes (Ο Μπαξές),34.71146,33.023464,Meze Restaurant
1317,Malounta,35.0341499,33.1829413,Q River cafe,35.03537,33.181994,Café
1318,Malounta Pafou,35.0341499,33.1829413,Q River cafe,35.03537,33.181994,Café
1319,Mammari,35.1742194,33.205422,H Plateia,35.17382503385111,33.20385524631701,Restaurant
1320,Mammari,35.1742194,33.205422,Melissos,35.175474986318825,33.20718635188596,Greek Restaurant
1321,Mamountali,34.7720133,32.4297369,Πιττα Express,34.773142457425884,32.42978386708158,Greek Restaurant
1322,Mamountali,34.7720133,32.4297369,Vintage Art Cafe,34.774772985957114,32.42971483367087,Coffee Shop
1323,Mamountali,34.7720133,32.4297369,Arabica Coffee House,34.77571511956213,32.426693194942594,Coffee Shop
1324,Mamountali,34.7720133,32.4297369,Temple,34.77510142196471,32.426082437377914,Bar
1325,Mamountali,34.7720133,32.4297369,Omikron Brunch,34.77323083479847,32.4250148511698,Breakfast Spot
1326,Mamountali,34.7720133,32.4297369,5th Floor Cafe,34.77378953670763,32.429101865703274,Café
1327,Mamountali,34.7720133,32.4297369,Myrensis Spa,34.771511,32.429403,Spa
1328,Mamountali,34.7720133,32.4297369,Stephanis,34.77386339566697,32.428915686340865,Electronics Store
1329,Mamountali,34.7720133,32.4297369,New York Sweets,34.77446172433971,32.427958977017056,Dessert Shop
1330,Mamountali,34.7720133,32.4297369,A' Lyceum Sports Hall (APOP BC),34.77490715267509,32.42586303419454,Basketball Court
1331,Mamonia,34.7720133,32.4297369,Πιττα Express,34.773142457425884,32.42978386708158,Greek Restaurant
1332,Mamonia,34.7720133,32.4297369,Vintage Art Cafe,34.774772985957114,32.42971483367087,Coffee Shop
1333,Mamonia,34.7720133,32.4297369,Arabica Coffee House,34.77571511956213,32.426693194942594,Coffee Shop
1334,Mamonia,34.7720133,32.4297369,Temple,34.77510142196471,32.426082437377914,Bar
1335,Mamonia,34.7720133,32.4297369,Omikron Brunch,34.77323083479847,32.4250148511698,Breakfast Spot
1336,Mamonia,34.7720133,32.4297369,5th Floor Cafe,34.77378953670763,32.429101865703274,Café
1337,Mamonia,34.7720133,32.4297369,Myrensis Spa,34.771511,32.429403,Spa
1338,Mamonia,34.7720133,32.4297369,Stephanis,34.77386339566697,32.428915686340865,Electronics Store
1339,Mamonia,34.7720133,32.4297369,New York Sweets,34.77446172433971,32.427958977017056,Dessert Shop
1340,Mamonia,34.7720133,32.4297369,A' Lyceum Sports Hall (APOP BC),34.77490715267509,32.42586303419454,Basketball Court
1341,Mandres Lefkosias,35.2215191,33.3766669,Meril Restaurant,35.22177424352951,33.37667872752363,Meyhane
1342,Mandres Lefkosias,35.2215191,33.3766669,Bilgimer,35.22260665893555,33.377410888671875,Go Kart Track
1343,Mandres Lefkosias,35.2215191,33.3766669,Hamitköy Spor Kulübü,35.22061087785537,33.377336387914376,Sports Club
1344,Mandres Lefkosias,35.2215191,33.3766669,Hamitkoy Esat Erdogmus Stadi,35.22373522445389,33.373221471033354,Soccer Field
1345,Mandria Pafou,34.7119726,32.531617,Fish&chips Tavern,34.71540044458912,32.53224958235728,Seafood Restaurant
1346,Mandria Pafou,34.7119726,32.531617,KENTROIKON (ΚΕΝΤΡΟΙΚΟΝ),34.71565162293785,32.53264002127961,Restaurant
1347,Mandria Pafou,34.7119726,32.531617,Mandria Beach Bar,34.7143732188603,32.53084632044164,Beach Bar
1348,Mandria Pafou,34.7119726,32.531617,Aphrodite Sands Pool,34.71431184999907,32.528928577421134,Pool
1349,Mandria Pafou,34.7119726,32.531617,Agias Vrionis Beach,34.71431469811547,32.528926534122455,Beach
1350,Mandria Pafou,34.7119726,32.531617,Aphrodite Sands Spa&Helth Center,34.71430832677964,32.52891229244122,Yoga Studio
1351,Mandria Pafou,34.7119726,32.531617,Asprokremnos Dam,34.71525,32.53268,Scenic Lookout
1352,Mandria Pafou,34.7119726,32.531617,Get In,34.715432,32.532604,Bar
1353,Mandria Pafou,34.7119726,32.531617,Klimataria,34.715735435117246,32.53270812446575,Greek Restaurant
1354,Mansoura,35.187098,32.6383424,Mofsili,35.18991287463742,32.63812443096763,Mountain
1355,Margo,35.1855659,33.38227639999999,O Πλάτανος,35.185252,33.379911,Kafenio
1356,Margo,35.1855659,33.38227639999999,Cafe Bizz,35.185560697747086,33.382282772147256,Café
1357,Margo,35.1855659,33.38227639999999,Σουβλάκι της Αυλής,35.18574,33.37901,Souvlaki Shop
1358,Margo,35.1855659,33.38227639999999,Faros (Κέντρο Δεξιώσεων),35.18328184464154,33.37916766369356,Diner
1359,Margo,35.1855659,33.38227639999999,Kalamies Tavern,35.18383026123047,33.378353118896484,Greek Restaurant
1360,Mari,34.7360593,33.2981002,Mari,34.73942858054862,33.29885957655415,Diner
